center_id,department,province,district,center_name,classification,latitude,longitude,bitel_3g_cg,bitel_3g_total,bitel_4g_cg,bitel_4g_total,bitel_5g_cg,bitel_5g_total,claro_2g_cg,claro_2g_total,claro_3g_cg,claro_3g_total,claro_4g_cg,claro_4g_total,claro_5g_cg,claro_5g_total,entel_2g_cg,entel_2g_total,entel_3g_cg,entel_3g_total,entel_4g_cg,entel_4g_total,entel_5g_cg,entel_5g_total,movistar_2g_cg,movistar_2g_total,movistar_3g_cg,movistar_3g_total,movistar_4g_cg,movistar_4g_total,bitel_2g_cg,bitel_2g_total,movistar_5g_cg,movistar_5g_total,max_4g_cg,best_operator_4g_cg,operator_count_4g_cg,max_4g_total,best_operator_4g_total,operator_count_4g_total,max_5g_cg,best_operator_5g_cg,operator_count_5g_cg,max_5g_total,best_operator_5g_total,operator_count_5g_total,guaranteed_4g_gap,total_4g_gap,total_5g_gap,competition_gap,rural_priority,priority_score,coverage_category,has_4g_guaranteed,has_5g_total
1507110035,LIMA,HUAROCHIRI,LANGA,AÑATAJA,RURAL,-12.19144,-76.38005,0.0,0.5393038868874167,0.0,0.2266648018431893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.2266648018431893,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.7733351981568107,1.0,1.0,1.0,95.47,COBERTURA PARCIAL,False,False
1507110036,LIMA,HUAROCHIRI,LANGA,ANCHICOCHA,RURAL,-12.18712,-76.38683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728117302332209,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110038,LIMA,HUAROCHIRI,LANGA,DOS CHAMPAS,RURAL,-12.18682,-76.40029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999959827675,0.0,0.2054695060175188,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.5146091620305182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.2054695060175188,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.7945304939824812,1.0,1.0,1.0,95.89,COBERTURA PARCIAL,False,False
1507110040,LIMA,HUAROCHIRI,LANGA,CUESTA BLANCA,RURAL,-12.17913,-76.35951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3882323115101129,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.3882323115101129,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.611767688489887,1.0,1.0,1.0,92.24,COBERTURA PARCIAL,False,False
1507110041,LIMA,HUAROCHIRI,LANGA,AUYOS,RURAL,-12.15834,-76.37952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02763511909701516,0.0,0.9465292209277248,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110042,LIMA,HUAROCHIRI,LANGA,TALIAZA,RURAL,-12.17138,-76.36484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926556566215306,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110043,LIMA,HUAROCHIRI,LANGA,CASINCHE,RURAL,-12.17111,-76.37906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110046,LIMA,HUAROCHIRI,LANGA,LETICIA,RURAL,-12.1337,-76.41728,0.0,0.0,0.0,0.0,0.0,0.0,0.9041882732639569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.4041512794468545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,1.0,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,0.0,1.0,0.75,1.0,77.5,COBERTURA ALTA,False,False
1507110047,LIMA,HUAROCHIRI,LANGA,CHIPA CHIPA,RURAL,-12.12015,-76.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007306157749598,0.0,0.4111136718902467,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.01776735571299761,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.01776735571299761,Entel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.9822326442870024,1.0,1.0,1.0,99.64,BRECHA CRITICA,False,False
1507110048,LIMA,HUAROCHIRI,LANGA,CARRIZAL,RURAL,-12.16452,-76.37505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110049,LIMA,HUAROCHIRI,LANGA,AZUCARA,RURAL,-12.12883,-76.42436,0.0,0.0,0.0,0.0,0.0,0.0,0.9897060324741558,0.9999999962614605,0.0,0.9999999962613826,0.0,0.9816369907459191,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.9999999962612738,0.9999999962612737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.9816369907459191,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,0.018363009254080853,1.0,0.75,1.0,77.87,COBERTURA ALTA,False,False
1507110050,LIMA,HUAROCHIRI,LANGA,ATINCULLA,RURAL,-12.12716,-76.427,0.0,0.0,0.0,0.0,0.0,0.0,0.5502188031070676,0.9999999966125926,0.0,0.9999999966125823,0.0,0.6829627049704485,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.8044450801359223,0.9999999966122655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.6829627049704485,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.31703729502955147,1.0,1.0,1.0,86.34,COBERTURA PARCIAL,False,False
1507110051,LIMA,HUAROCHIRI,LANGA,PUQUIO,RURAL,-12.12852,-76.42523,0.0,0.0,0.0,0.0,0.0,0.0,0.9022504967569942,0.9999999976906969,0.0,0.9999999976905113,0.0,0.8882825286692422,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.9999999976905067,0.9999999976905068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.8882825286692422,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,0.11171747133075782,1.0,0.75,1.0,79.73,COBERTURA ALTA,False,False
1507110052,LIMA,HUAROCHIRI,LANGA,PUTACA,RURAL,-12.13234,-76.42516,0.0,0.0,0.0,0.0,0.0,0.0,0.6384209967645205,1.0,0.0,1.0,0.0,0.9379150785567505,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.5908495054103302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.9379150785567505,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,0.06208492144324951,1.0,0.75,1.0,78.74,COBERTURA ALTA,False,False
1507110053,LIMA,HUAROCHIRI,LANGA,AJARHUAYQUI,RURAL,-12.13649,-76.42246,0.0,0.0,0.0,0.0,0.0,0.0,0.9999838402389293,0.9999999989467747,0.0,0.9999999989467058,0.0,0.99999999894671,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.6091529186082687,0.999999998946456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.99999999894671,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0532900107662613e-09,1.0,0.75,1.0,77.5,COBERTURA ALTA,False,False
1507110054,LIMA,HUAROCHIRI,LANGA,CHAPARCOSA,RURAL,-12.13729,-76.42348,0.0,0.0,0.0,0.0,0.0,0.0,0.8216647307514351,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.612836630519632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,1.0,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,0.0,1.0,0.75,1.0,77.5,COBERTURA ALTA,False,False
1507110055,LIMA,HUAROCHIRI,LANGA,PEÑITA BAJA,RURAL,-12.19017,-76.39205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092130728859558,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110056,LIMA,HUAROCHIRI,LANGA,RINCONADA,RURAL,-12.18948,-76.39383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956849223174097,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110057,LIMA,HUAROCHIRI,LANGA,MANZANO,RURAL,-12.17666,-76.35669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3319801600801962,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.3319801600801962,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.6680198399198038,1.0,1.0,1.0,93.36,COBERTURA PARCIAL,False,False
1507110058,LIMA,HUAROCHIRI,LANGA,COLCAHUA,RURAL,-12.15431,-76.37197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619273175694572,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110059,LIMA,HUAROCHIRI,LANGA,LLINLLI,RURAL,-12.16187,-76.36379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217489541789355,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110060,LIMA,HUAROCHIRI,LANGA,COMPARSA,RURAL,-12.18545,-76.40082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6198297159294467,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.85922840117517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.6198297159294467,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.3801702840705533,1.0,1.0,1.0,87.6,COBERTURA PARCIAL,False,False
1507110061,LIMA,HUAROCHIRI,LANGA,CHATAYQUE,RURAL,-12.11731,-76.44689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901716332051544,0.0,0.5637332686482264,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.5070857938480148,0,0.0,0.0,1.0,0.0,0.0,0.0,0.2181605366862192,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.5070857938480148,Entel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.4929142061519852,1.0,1.0,1.0,89.86,COBERTURA PARCIAL,False,False
1507110062,LIMA,HUAROCHIRI,LANGA,SAQUINANGA,RURAL,-12.19143,-76.38006,0.0,0.5399023648541842,0.0,0.2261137628918086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.2261137628918086,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.7738862371081914,1.0,1.0,1.0,95.48,COBERTURA PARCIAL,False,False
1507110063,LIMA,HUAROCHIRI,LANGA,ANGALASA,RURAL,-12.12869,-76.42843,0.0,0.0,0.0,0.0,0.0,0.0,0.09255667791114196,0.9946435367673719,0.0,0.9825415564352159,0.0,0.3393531049476574,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.7587229123268824,0.9999999994399748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.3393531049476574,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.6606468950523425,1.0,1.0,1.0,93.21,COBERTURA PARCIAL,False,False
1507110064,LIMA,HUAROCHIRI,LANGA,JUAYA,RURAL,-12.1871,-76.38662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8957815023366122,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110065,LIMA,HUAROCHIRI,LANGA,CONICHA,RURAL,-12.14377,-76.42588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6663744058522767,0.0,0.4108241590766122,0.0,0.2137813779993271,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.07481916066024939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.2137813779993271,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.7862186220006729,1.0,1.0,1.0,95.72,COBERTURA PARCIAL,False,False
1507110066,LIMA,HUAROCHIRI,LANGA,CHICAYACU,RURAL,-12.18765,-76.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110067,LIMA,HUAROCHIRI,LANGA,MARAN NICHE,RURAL,-12.12347,-76.44236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650748096376279,0.0,0.8798549999367152,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03449403836082233,0,0.0,0.05938655677026424,1.0,0.0,0.0,0.0,0.0006938964246593525,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.03449403836082233,Entel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.9655059616391777,1.0,1.0,1.0,99.31,BRECHA CRITICA,False,False
1507110068,LIMA,HUAROCHIRI,LANGA,SIMUCHA,RURAL,-12.16383,-76.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139650168634649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110069,LIMA,HUAROCHIRI,LANGA,CHACRALANGA,RURAL,-12.11859,-76.44931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9543894214690241,0.0,0.144310996017932,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.3414415149614505,0,0.0,0.0,0.9999999984557351,0.0,0.0,0.0,0.1426307592102806,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.3414415149614505,Entel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.6585584850385495,1.0,1.0,1.0,93.17,COBERTURA PARCIAL,False,False
1507110070,LIMA,HUAROCHIRI,LANGA,CASCAJAL,RURAL,-12.1818,-76.3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602295349584988,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110071,LIMA,HUAROCHIRI,LANGA,SAN MIGUEL DE LAYA,RURAL,-12.11882,-76.44821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149254297618385,0.0,0.1118365376637383,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.2850400677858032,0,0.0,0.0,1.0,0.0,0.0,0.0,0.101739103351715,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.2850400677858032,Entel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.7149599322141968,1.0,1.0,1.0,94.3,COBERTURA PARCIAL,False,False
1507110072,LIMA,HUAROCHIRI,LANGA,SACSACOTO,RURAL,-12.08429,-76.41574,0.0,0.0,0.0,0.0,0.0,0.0,0.1315906114621105,0.8674555525750017,0.0,0.9999999963153047,0.0,0.8730567442380741,0.0,0.0,0,0.0,0,0.0,0.0,0.9999999963153049,0,0.0,0.2897288064228808,0.9999999963153309,0.0,0.0,0.0,0.9999999963153047,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.9999999963153049,Entel,3,0.0,Bitel,0,0.0,Bitel,0,1.0,3.6846951045887977e-09,1.0,0.25,1.0,72.5,COBERTURA ALTA,False,False
1507110074,LIMA,HUAROCHIRI,LANGA,AGUA LLORONA,RURAL,-12.18386,-76.36336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3920716586081838,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507110075,LIMA,HUAROCHIRI,LANGA,JUINCA,RURAL,-12.16094,-76.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445157436632961,0.0,0.4974531482339182,0.0,0.1066786623105329,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.1066786623105329,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.8933213376894671,1.0,1.0,1.0,97.87,BRECHA CRITICA,False,False
1507110076,LIMA,HUAROCHIRI,LANGA,JALACHACA,RURAL,-12.14585,-76.42546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655939822981359,0.0,0.5889985560953687,0.0,0.3733221356945721,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.08177957596324957,0.9999999998966406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.3733221356945721,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.6266778643054278,1.0,1.0,1.0,92.53,COBERTURA PARCIAL,False,False
1507110077,LIMA,HUAROCHIRI,LANGA,CANSATUPE,RURAL,-12.12523,-76.42484,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999969301079,0.9999999969301078,0.0,0.9999999969301079,0.0,0.9999999969301079,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.9999999969300825,0.9999999969300823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.9999999969301079,Claro,1,0.0,Bitel,0,0.0,Bitel,0,1.0,3.0698921182903405e-09,1.0,0.75,1.0,77.5,COBERTURA ALTA,False,False
1507110078,LIMA,HUAROCHIRI,LANGA,AGUA CALIENTE,RURAL,-12.17782,-76.39991,0.0,0.1179230882103719,0.0,0.09661889730630066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2531212055671058,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.6681130379145842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.2531212055671058,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.7468787944328942,1.0,1.0,1.0,94.94,COBERTURA PARCIAL,False,False
1507110079,LIMA,HUAROCHIRI,LANGA,GILWACHA,RURAL,-12.15667,-76.40111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9243122609425773,0.0,0.4360236717876088,0.0,0.1049724532777753,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.1049724532777753,Claro,0,0.0,Bitel,0,0.0,Bitel,0,1.0,0.8950275467222247,1.0,1.0,1.0,97.9,BRECHA CRITICA,False,False
1507120001,LIMA,HUAROCHIRI,LARAOS,LARAOS,URBANO,-11.66449,-76.53955,0.0,0.0,0.0,0.0,0.0,0.0,0.9886944201008729,0.9999999631664728,0.968850337849692,0.999999963166389,0.8946992618720283,0.9999999631665488,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.999999963166389,0.999999963166389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8946992618720283,Claro,1,0.9999999631665488,Claro,1,0.0,Bitel,0,0.0,Bitel,0,0.1053007381279717,3.6833451177997745e-08,1.0,0.75,0.0,27.24,COBERTURA ALTA,True,False
1507120002,LIMA,HUAROCHIRI,LARAOS,QUIULACOCHA,RURAL,-11.48152,-76.48098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507120003,LIMA,HUAROCHIRI,LARAOS,ESCALON,RURAL,-11.50418,-76.49986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507120004,LIMA,HUAROCHIRI,LARAOS,CUSHI,RURAL,-11.49368,-76.51548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507120005,LIMA,HUAROCHIRI,LARAOS,POCROCOCHA,RURAL,-11.50793,-76.51852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507120006,LIMA,HUAROCHIRI,LARAOS,ACOBAMBA VIEJO,RURAL,-11.53618,-76.51643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507120007,LIMA,HUAROCHIRI,LARAOS,CASAMACHAY,RURAL,-11.54376,-76.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
1507120008,LIMA,HUAROCHIRI,LARAOS,HUANCAHAHUE,RURAL,-11.55023,-76.5073,0.2759407212705215,0.5909373377019357,0.1092758000577598,0.4508287108134681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092758000577598,Bitel,0,0.4508287108134681,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.8907241999422402,0.5491712891865319,1.0,1.0,1.0,86.07,COBERTURA PARCIAL,False,False
1507120009,LIMA,HUAROCHIRI,LARAOS,YURGAMITO,RURAL,-11.55504,-76.51781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,0.0,Bitel,0,1.0,1.0,1.0,1.0,1.0,100.0,BRECHA CRITICA,False,False
